file,rows_total,rows_kept,rows_removed,missing_id_rows,invalid_json_rows
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-01-13.ndjson,4735,4735,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-01-14.ndjson,3870,3870,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-01-15.ndjson,2851,2851,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-01-16.ndjson,2893,2893,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-01-17.ndjson,3763,3763,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-01-18.ndjson,2237,2237,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-01-19.ndjson,2541,2541,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-01-20.ndjson,2541,2541,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-01-21.ndjson,2169,2169,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-01-22.ndjson,3379,3379,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-01-23.ndjson,3084,3084,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-01-24.ndjson,3197,3197,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-01-25.ndjson,4542,4542,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-01-26.ndjson,3242,3242,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-01-27.ndjson,4738,4738,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-01-28.ndjson,4537,4537,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-01-29.ndjson,3225,3225,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-01-30.ndjson,3737,3737,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-01-31.ndjson,3565,3565,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-01.ndjson,3015,3015,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-02.ndjson,3272,3272,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-03.ndjson,7793,7793,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-04.ndjson,4309,4309,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-05.ndjson,3016,3016,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-06.ndjson,2647,2647,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-07.ndjson,3971,3971,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-08.ndjson,3231,3231,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-09.ndjson,4689,4689,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-10.ndjson,6062,6062,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-11.ndjson,4165,4165,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-12.ndjson,3476,3476,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-13.ndjson,3146,3146,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-14.ndjson,3720,3720,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-15.ndjson,3249,3249,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-16.ndjson,3417,3417,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-17.ndjson,3652,3652,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-18.ndjson,2778,2778,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-19.ndjson,2234,2234,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-20.ndjson,1923,1923,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-21.ndjson,2306,2306,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-22.ndjson,4380,4380,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-23.ndjson,3617,3617,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-24.ndjson,3144,3144,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-25.ndjson,4238,4238,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-26.ndjson,2980,2980,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-27.ndjson,6584,6584,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-02-28.ndjson,2542,2542,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-01.ndjson,2214,2214,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-02.ndjson,2804,2804,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-03.ndjson,3048,3048,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-04.ndjson,1229,1229,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-05.ndjson,1743,1743,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-06.ndjson,2072,2072,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-07.ndjson,3020,3020,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-08.ndjson,3850,3850,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-09.ndjson,2253,2253,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-10.ndjson,2820,2820,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-11.ndjson,3842,3842,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-12.ndjson,3471,3471,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-13.ndjson,2275,2275,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-14.ndjson,1428,1428,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-15.ndjson,1913,1913,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-16.ndjson,2542,2542,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-17.ndjson,1903,1903,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-18.ndjson,1318,1318,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-19.ndjson,770,770,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-20.ndjson,3357,3357,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-21.ndjson,2877,2877,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-22.ndjson,902,902,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-23.ndjson,1085,1085,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-24.ndjson,1637,1637,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-25.ndjson,1075,1075,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-26.ndjson,890,890,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-27.ndjson,1276,1276,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-28.ndjson,1573,1573,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-29.ndjson,1595,1595,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-30.ndjson,2206,2206,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-03-31.ndjson,1907,1907,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-01.ndjson,1264,1264,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-02.ndjson,2279,2279,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-03.ndjson,2048,2048,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-04.ndjson,1592,1592,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-05.ndjson,2098,2098,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-06.ndjson,1948,1948,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-07.ndjson,2431,2431,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-08.ndjson,1004,1004,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-09.ndjson,1271,1271,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-10.ndjson,1470,1470,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-11.ndjson,1460,1460,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-12.ndjson,2717,2717,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-13.ndjson,3352,3352,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-14.ndjson,2142,2142,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-15.ndjson,1591,1591,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-16.ndjson,2485,2485,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-17.ndjson,1281,1281,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-18.ndjson,1303,1303,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-19.ndjson,1905,1905,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-20.ndjson,1745,1745,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-21.ndjson,1355,1355,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-22.ndjson,1557,1557,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-23.ndjson,1976,1976,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-24.ndjson,2839,2839,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-25.ndjson,2416,2416,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-26.ndjson,1461,1461,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-27.ndjson,2331,2331,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-28.ndjson,1733,1733,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-29.ndjson,1176,1176,0,0,0
data/raw/political_forums/daily_chunks/OutOfTheLoop/2023-04-30.ndjson,1033,1033,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-01.ndjson,1877,1877,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-02.ndjson,2039,2039,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-03.ndjson,825,825,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-04.ndjson,1163,1163,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-05.ndjson,1699,1699,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-06.ndjson,1093,1093,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-07.ndjson,2328,2328,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-08.ndjson,2920,2920,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-09.ndjson,4039,4039,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-10.ndjson,1812,1812,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-11.ndjson,3087,3087,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-12.ndjson,1904,1904,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-13.ndjson,2167,2167,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-14.ndjson,1764,1764,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-15.ndjson,1125,1125,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-16.ndjson,1829,1829,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-17.ndjson,2714,2714,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-18.ndjson,1392,1392,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-19.ndjson,869,869,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-20.ndjson,1025,1025,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-21.ndjson,648,648,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-22.ndjson,1143,1143,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-23.ndjson,848,848,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-24.ndjson,623,623,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-25.ndjson,377,377,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-26.ndjson,349,349,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-27.ndjson,444,444,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-28.ndjson,541,541,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-29.ndjson,1291,1291,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-11-30.ndjson,1421,1421,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-01.ndjson,1101,1101,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-02.ndjson,1190,1190,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-03.ndjson,780,780,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-04.ndjson,615,615,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-05.ndjson,603,603,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-06.ndjson,651,651,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-07.ndjson,961,961,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-08.ndjson,1170,1170,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-09.ndjson,979,979,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-10.ndjson,556,556,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-11.ndjson,395,395,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-12.ndjson,750,750,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-13.ndjson,520,520,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-14.ndjson,681,681,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-15.ndjson,1127,1127,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-16.ndjson,572,572,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-17.ndjson,360,360,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-18.ndjson,460,460,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-19.ndjson,1284,1284,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-20.ndjson,1228,1228,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-21.ndjson,814,814,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-22.ndjson,1275,1275,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-23.ndjson,1092,1092,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-24.ndjson,757,757,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-25.ndjson,1089,1089,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-26.ndjson,863,863,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-27.ndjson,1033,1033,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-28.ndjson,1564,1564,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-29.ndjson,1599,1599,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-30.ndjson,1177,1177,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2022-12-31.ndjson,568,568,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-01.ndjson,502,502,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-02.ndjson,1605,1605,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-03.ndjson,1073,1073,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-04.ndjson,1664,1664,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-05.ndjson,1346,1346,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-06.ndjson,1286,1286,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-07.ndjson,1057,1057,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-08.ndjson,1145,1145,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-09.ndjson,724,724,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-10.ndjson,800,800,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-11.ndjson,839,839,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-12.ndjson,1281,1281,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-13.ndjson,840,840,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-14.ndjson,1286,1286,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-15.ndjson,936,936,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-16.ndjson,810,810,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-17.ndjson,700,700,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-18.ndjson,644,644,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-19.ndjson,984,984,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-20.ndjson,883,883,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-21.ndjson,800,800,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-22.ndjson,810,810,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-23.ndjson,964,964,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-24.ndjson,793,793,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-25.ndjson,580,580,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-26.ndjson,848,848,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-27.ndjson,541,541,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-28.ndjson,520,520,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-29.ndjson,538,538,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-30.ndjson,641,641,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-01-31.ndjson,702,702,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-01.ndjson,1330,1330,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-02.ndjson,1294,1294,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-03.ndjson,915,915,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-04.ndjson,1432,1432,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-05.ndjson,1501,1501,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-06.ndjson,1450,1450,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-07.ndjson,1473,1473,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-08.ndjson,1775,1775,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-09.ndjson,1310,1310,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-10.ndjson,840,840,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-11.ndjson,954,954,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-12.ndjson,646,646,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-13.ndjson,701,701,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-14.ndjson,1551,1551,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-15.ndjson,919,919,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-16.ndjson,962,962,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-17.ndjson,551,551,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-18.ndjson,715,715,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-19.ndjson,799,799,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-20.ndjson,971,971,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-21.ndjson,985,985,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-22.ndjson,1599,1599,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-23.ndjson,922,922,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-24.ndjson,541,541,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-25.ndjson,629,629,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-26.ndjson,707,707,0,0,0
data/raw/political_forums/daily_chunks/PoliticalDiscussion/2023-02-27.ndjson,681,681,0,0,0
